algo,noise,project,test #,instance,most or all,wasted effort, precision, recall, HS wasted effort
comp/test prob,40,orient,40,9,all,0,0.4434782608698158,0.25757575757587564,4
comp/test prob,50,orient,40,9,all,2,0.33333333333333337,0.19444444444444445,4
comp prob,none,orient,40,9,all,5,0.6790058277871892,0.2768300454019075,5
barinel,none,orient,40,10,all,10,0.8168890758027404,0.15272437789420765,10
comp/test prob,00,orient,40,10,all,14,1.0,0.2380952380952381,0
comp/test prob,05,orient,40,10,all,14,0.9007495934095537,0.2311366797112297,14
comp/test prob,10,orient,40,10,all,14,0.8193293886232202,0.2244742836258701,14
comp/test prob,15,orient,40,10,all,14,0.7512631964909073,0.21796889550087586,14
comp/test prob,20,orient,40,10,all,14,0.6931814439837577,0.21144905142269801,14
comp/test prob,30,orient,40,10,all,14,0.5974454783436913,0.19755886984050364,14
comp/test prob,40,orient,40,10,all,14,0.5181792080293992,0.1809626715980157,14
comp/test prob,50,orient,40,10,all,14,0.44613159797540763,0.15939033841384656,14
comp prob,none,orient,40,10,all,10,0.9967246944509577,0.14286829391204825,10
barinel,none,orient,40,11,all,0,0.9565795514485278,0.362141989362362,0
comp/test prob,00,orient,40,11,all,0,1.0,0.5,0
comp/test prob,05,orient,40,11,all,0,0.9384615384615981,0.484126984127,0
comp/test prob,10,orient,40,11,all,0,0.8857142857143934,0.46969696969700003,0
comp/test prob,15,orient,40,11,all,0,0.8399999999999902,0.4565217391304319,0
comp/test prob,20,orient,40,11,all,0,0.799999999999928,0.44444444444442227,0
comp/test prob,30,orient,40,11,all,0,0.7333333333330252,0.4230769230768205,0
comp/test prob,40,orient,40,11,all,0,0.6800000000002687,0.40476190476199997,0
comp/test prob,50,orient,40,11,all,0,0.6363636363636364,0.3888888888888889,0
comp prob,none,orient,40,11,all,0,0.9972047573562889,0.6615942377959785,0
barinel,none,orient,40,12,all,0,0.8239412354761324,0.47230683318028144,1
comp/test prob,00,orient,40,12,all,0,1.0,0.5,0
comp/test prob,05,orient,40,12,all,0,0.8807947019868619,0.4901719901719999,0
comp/test prob,10,orient,40,12,all,0,0.7443609022555987,0.4626168224299036,0
comp/test prob,15,orient,40,12,all,0,0.6138147566719835,0.4222462203024154,0
comp/test prob,20,orient,40,12,all,0,0.5,0.375,0
comp/test prob,30,orient,40,12,all,0,0.32851985559570945,0.2791411042944441,2
comp/test prob,40,orient,40,12,all,0,0.2164948453610771,0.19811320754738115,2
comp/test prob,50,orient,40,12,all,0,0.14285714285714288,0.13636363636363638,6
comp prob,none,orient,40,12,all,0,0.98942865558126,0.4999682174133961,0
barinel,none,orient,40,13,all,3,0.33382027552977134,0.22099220953200988,3
comp/test prob,00,orient,40,13,all,38,1.0,0.5,0
comp/test prob,05,orient,40,13,all,0,0.99600333718317,0.4992407657592369,0
comp/test prob,10,orient,40,13,all,0,0.9349580170565421,0.4852621781404457,0
comp/test prob,15,orient,40,13,all,0,0.7059847254451649,0.4198255495658387,1
comp/test prob,20,orient,40,13,all,0,0.39022554726748476,0.28844423356944926,7
comp/test prob,30,orient,40,13,all,0,0.09273849485693778,0.0880087786343624,7
comp/test prob,40,orient,40,13,all,0,0.03350667565349442,0.033615310030642956,34
comp/test prob,50,orient,40,13,all,38,0.017902813299234516,0.018267223382046657,45
comp prob,none,orient,40,13,all,28,0.06504340158022266,0.03576256412395339,28
barinel,none,orient,40,14,all,10,0.9110716554769653,0.322829691866005,10
comp/test prob,00,orient,40,14,all,38,1.0,0.3333333333333333,0
comp/test prob,05,orient,40,14,all,38,0.9997291557960202,0.3333032340980944,38
comp/test prob,10,orient,40,14,all,38,0.9926560698626722,0.3325133263799923,38
comp/test prob,15,orient,40,14,all,38,0.9417966729925377,0.3266052317341639,38
comp/test prob,20,orient,40,14,all,38,0.7599145096177192,0.30157383846952185,38
comp/test prob,30,orient,40,14,all,38,0.1965101242411013,0.14106767253040214,38
comp/test prob,40,orient,40,14,all,38,0.0289712004807061,0.027384478072131662,38
comp/test prob,50,orient,40,14,all,38,0.00439560439559261,0.004357298474933952,38
comp prob,none,orient,40,14,all,10,0.9990759898153158,0.33323060225199147,10
barinel,none,orient,10,0,most,7,0.03674087110354777,0.03674087110354777,1
comp/test prob,00,orient,10,0,most,0,1.0,1.0,0
comp/test prob,05,orient,10,0,most,0,0.2714285714290812,0.2714285714290812,0
comp/test prob,10,orient,10,0,most,0,0.14999999999974487,0.14999999999974487,0
comp/test prob,15,orient,10,0,most,0,0.10000000000014993,0.10000000000014993,0
comp/test prob,20,orient,10,0,most,0,0.0727272727273655,0.0727272727273655,0
comp/test prob,30,orient,10,0,most,0,0.043749999999999956,0.043749999999999956,0
comp/test prob,40,orient,10,0,most,0,0.028571428571428574,0.028571428571428574,0
comp/test prob,50,orient,10,0,most,0,0.01923076923076921,0.01923076923076921,0
comp prob,none,orient,10,0,most,2,0.25903857691848087,0.25903857691848087,0
barinel,none,orient,10,1,most,4,0.15045911359282352,0.08738919663808166,1
comp/test prob,00,orient,10,1,most,0,1.0,1.0,0
comp/test prob,05,orient,10,1,most,0,0.7966101694914102,0.7847100175745697,0
comp/test prob,10,orient,10,1,most,0,0.6377952755903713,0.6105527638189241,0
comp/test prob,15,orient,10,1,most,0,0.5161772025884703,0.4796484736356507,0
comp/test prob,20,orient,10,1,most,0,0.4223602484469999,0.3820224719098824,0
comp/test prob,30,orient,10,1,most,0,0.2901921132459754,0.25131348511410084,0
comp/test prob,40,orient,10,1,most,0,0.20338983050806148,0.17061611374369662,0
comp/test prob,50,orient,10,1,most,17,0.1428571428571428,0.11702127659574454,4
comp prob,none,orient,10,1,most,0,0.5044953220209181,0.37639835610764794,0
barinel,none,orient,10,2,most,5,0.4554012579532434,0.2398363835461365,5
comp/test prob,00,orient,10,2,most,17,1.0,0.5,0
comp/test prob,05,orient,10,2,most,0,0.8788546255505248,0.4795673076922676,0
comp/test prob,10,orient,10,2,most,0,0.738805970149248,0.4267241379310617,0
comp/test prob,15,orient,10,2,most,0,0.60526315789438,0.3593749999997487,0
comp/test prob,20,orient,10,2,most,0,0.4897959183676099,0.2926829268294758,0
comp/test prob,30,orient,10,2,most,0,0.31818181818191893,0.1864754098361491,0
comp/test prob,40,orient,10,2,most,0,0.20792079207955602,0.11797752809008831,0
comp/test prob,50,orient,10,2,most,17,0.13636363636363635,0.07499999999999998,0
comp prob,none,orient,10,2,most,17,0.861251361067158,0.4306715803586149,16
barinel,none,orient,10,3,most,6,0.3908338958748167,0.20428837246548393,6
comp/test prob,00,orient,10,3,most,25,1.0,0.5,0
comp/test prob,05,orient,10,3,most,0,0.7528301886790966,0.4355895196505879,0
comp/test prob,10,orient,10,3,most,0,0.4714285714285559,0.31329113924051566,2
comp/test prob,15,orient,10,3,most,0,0.29398496240603106,0.2120390455531693,2
comp/test prob,20,orient,10,3,most,0,0.1919999999995961,0.14457831325272752,2
comp/test prob,30,orient,10,3,most,0,0.09381443298969079,0.07315112540192933,2
comp/test prob,40,orient,10,3,most,0,0.05185185185188186,0.04085603112842753,2
comp/test prob,50,orient,10,3,most,25,0.030612244897959138,0.02419354838709674,19
comp prob,none,orient,10,3,most,3,0.823920928181797,0.41844120278590585,3
barinel,none,orient,10,4,most,3,0.09766973392244338,0.09766973392244338,1
comp/test prob,00,orient,10,4,most,0,1.0,1.0,0
comp/test prob,05,orient,10,4,most,0,0.6333333333334433,0.6333333333334433,0
comp/test prob,10,orient,10,4,most,0,0.45,0.45,0
comp/test prob,15,orient,10,4,most,0,0.33999999999999997,0.33999999999999997,0
comp/test prob,20,orient,10,4,most,0,0.2666666666668134,0.2666666666668134,0
comp/test prob,30,orient,10,4,most,0,0.17500000000000002,0.17500000000000002,0
comp/test prob,40,orient,10,4,most,0,0.12000000000000001,0.12000000000000001,0
comp/test prob,50,orient,10,4,most,0,0.08333333333333334,0.08333333333333334,0
comp prob,none,orient,10,4,most,6,0.006148595398591159,0.006148595398591159,5
barinel,none,orient,10,5,most,0,0.4847275516522497,0.5159919937416347,0
comp/test prob,00,orient,10,5,most,0,1.0,1.0,0
comp/test prob,05,orient,10,5,most,0,0.9626666666667243,0.9678284182306129,0
comp/test prob,10,orient,10,5,most,0,0.8526315789478013,0.870967741935871,0
comp/test prob,15,orient,10,5,most,0,0.696385542168833,0.7279596977331456,0
comp/test prob,20,orient,10,5,most,0,0.5333333333334205,0.5714285714286571,0
comp/test prob,30,orient,10,5,most,0,0.2800000000000933,0.31210191082812483,0
comp/test prob,40,orient,10,5,most,0,0.13846153846144402,0.157894736842,0
comp/test prob,50,orient,10,5,most,0,0.06666666666666668,0.07692307692307693,1
comp prob,none,orient,10,5,most,0,0.9091750975009846,0.9092774109145677,0
barinel,none,orient,10,6,most,7,0.10832858296958399,0.05849009084086662,7
comp/test prob,00,orient,10,6,most,0,1.0,1.0,0
comp/test prob,05,orient,10,6,most,0,0.6681061073411833,0.6595615103532615,0
comp/test prob,10,orient,10,6,most,0,0.488986784140968,0.4743589743589731,0
comp/test prob,15,orient,10,6,most,0,0.3764906303235673,0.35993485342008785,0
comp/test prob,20,orient,10,6,most,0,0.29916897506945894,0.2827225130892144,0
comp/test prob,30,orient,10,6,most,0,0.19967858577723474,0.18558625840161086,0
comp/test prob,40,orient,10,6,most,0,0.13836477987408105,0.127167630057678,6
comp/test prob,50,orient,10,6,most,21,0.09677419354838708,0.08823529411764705,6
comp prob,none,orient,10,6,most,2,0.4988103743801399,0.48762314820617936,2
barinel,none,orient,10,7,most,0,0.35243492791883685,0.3686767483776143,0
comp/test prob,00,orient,10,7,most,0,1.0,1.0,0
comp/test prob,05,orient,10,7,most,0,0.9401041666666475,0.9450261780104536,0
comp/test prob,10,orient,10,7,most,0,0.7788461538461474,0.7941176470588174,0
comp/test prob,15,orient,10,7,most,0,0.5826612903230631,0.6046025104607254,0
comp/test prob,20,orient,10,7,most,0,0.41025641025641024,0.43243243243243246,0
comp/test prob,30,orient,10,7,most,0,0.19140624999994976,0.20588235294112345,0
comp/test prob,40,orient,10,7,most,0,0.0891089108910472,0.09677419354834196,0
comp/test prob,50,orient,10,7,most,0,0.04166666666666667,0.045454545454545456,1
comp prob,none,orient,10,7,most,1,0.05738150546773151,0.0574226929750044,1
barinel,none,orient,10,8,most,0,0.4532488157508672,0.5094363650439265,0
comp/test prob,00,orient,10,8,most,0,1.0,1.0,0
comp/test prob,05,orient,10,8,most,0,0.8242009132418848,0.8848039215685399,0
comp/test prob,10,orient,10,8,most,0,0.5126582278481012,0.6328125,0
comp/test prob,15,orient,10,8,most,0,0.29429735234194315,0.4058988764042438,0
comp/test prob,20,orient,10,8,most,0,0.1720430107526879,0.25396825396825373,0
comp/test prob,30,orient,10,8,most,0,0.06603773584893785,0.10381355932185475,5
comp/test prob,40,orient,10,8,most,0,0.028391167192444142,0.04568527918784114,11
comp/test prob,50,orient,10,8,most,0,0.01282051282051284,0.020833333333333353,11
comp prob,none,orient,10,8,most,0,0.8413925380299885,0.8415631374127264,0
barinel,none,orient,10,9,most,5,0.4466473771191503,0.25248276143673964,1
comp/test prob,00,orient,10,9,most,11,1.0,0.5,0
comp/test prob,05,orient,10,9,most,0,0.7331189710610032,0.45875251509047493,0
comp/test prob,10,orient,10,9,most,0,0.5206611570247605,0.3772455089820242,0
comp/test prob,15,orient,10,9,most,0,0.3783031988874148,0.29791894852142536,0
comp/test prob,20,orient,10,9,most,0,0.28346456692926514,0.23376623376636688,0
comp/test prob,30,orient,10,9,most,0,0.1714922048998257,0.14722753346083858,5
comp/test prob,40,orient,10,9,most,0,0.11048158640244221,0.09605911330064403,11
comp/test prob,50,orient,10,9,most,11,0.073170731707317,0.06382978723404246,11
comp prob,none,orient,10,9,most,3,0.2435870032325684,0.1457126071319815,3
barinel,none,orient,10,10,most,1,0.8159340665014865,0.4406528194405939,1
comp/test prob,00,orient,10,10,most,1,1.0,0.5,0
comp/test prob,05,orient,10,10,most,0,0.8920187793426914,0.4822335025380642,1
comp/test prob,10,orient,10,10,most,0,0.7142857142857381,0.432692307692328,1
comp/test prob,15,orient,10,10,most,0,0.536277602524058,0.36480686695300024,1
comp/test prob,20,orient,10,10,most,0,0.3921568627449934,0.2941176470588235,1
comp/test prob,30,orient,10,10,most,0,0.20958083832353078,0.1785714285715715,1
comp/test prob,40,orient,10,10,most,0,0.11627906976732022,0.1056338028168028,1
comp/test prob,50,orient,10,10,most,1,0.06666666666666667,0.0625,1
comp prob,none,orient,10,10,most,1,0.63444002798556,0.4656770210887068,1
barinel,none,orient,10,11,most,1,0.07802877184631914,0.07802877184631914,1
comp/test prob,00,orient,10,11,most,0,1.0,1.0,0
comp/test prob,05,orient,10,11,most,0,0.513513513514,0.513513513514,0
comp/test prob,10,orient,10,11,most,0,0.3333333333333333,0.3333333333333333,0
comp/test prob,15,orient,10,11,most,0,0.23943661971790414,0.23943661971790414,0
comp/test prob,20,orient,10,11,most,0,0.18181818181818182,0.18181818181818182,0
comp/test prob,30,orient,10,11,most,0,0.11475409836086226,0.11475409836086226,0
comp/test prob,40,orient,10,11,most,0,0.07692307692303081,0.07692307692303081,0
comp/test prob,50,orient,10,11,most,0,0.05263157894736842,0.05263157894736842,0
comp prob,none,orient,10,11,most,2,0.013874427728117129,0.013874427728117129,2
barinel,none,orient,10,12,most,1,0.08878096179258174,0.08878096179258174,1
comp/test prob,00,orient,10,12,most,0,1.0,1.0,0
comp/test prob,05,orient,10,12,most,0,0.4871794871794871,0.4871794871794871,0
comp/test prob,10,orient,10,12,most,0,0.31034482758599996,0.31034482758599996,0
comp/test prob,15,orient,10,12,most,0,0.22077922077922077,0.22077922077922077,0
comp/test prob,20,orient,10,12,most,0,0.16666666666683327,0.16666666666683327,0
comp/test prob,30,orient,10,12,most,0,0.10447761194000005,0.10447761194000005,0
comp/test prob,40,orient,10,12,most,0,0.06976744186046509,0.06976744186046509,0
comp/test prob,50,orient,10,12,most,0,0.0476190476190476,0.0476190476190476,0
comp prob,none,orient,10,12,most,2,0.05321361659119772,0.05321361659119772,2
barinel,none,orient,10,13,most,4,0.41078496968614003,0.21524198628663382,4
comp/test prob,00,orient,10,13,most,37,1.0,0.5,0
comp/test prob,05,orient,10,13,most,0,0.7307692307693191,0.4309278350516299,0
comp/test prob,10,orient,10,13,most,0,0.4655172413791112,0.308571428571329,0
comp/test prob,15,orient,10,13,most,0,0.3010899182558623,0.21148325358835687,0
comp/test prob,20,orient,10,13,most,0,0.20437956204367266,0.14736842105252612,3
comp/test prob,30,orient,10,13,most,0,0.10687022900769456,0.07832167832172064,3
comp/test prob,40,orient,10,13,most,0,0.06235565819854079,0.045762711864349895,13
comp/test prob,50,orient,10,13,most,37,0.038461538461538505,0.028169014084507116,13
comp prob,none,orient,10,13,most,3,0.9167451157861476,0.4636348992624583,3
barinel,none,orient,10,14,most,1,0.7675246092474395,0.415507717599835,1
comp/test prob,00,orient,10,14,most,3,1.0,0.5,0
comp/test prob,05,orient,10,14,most,0,0.8176229508196172,0.4683098591548852,0
comp/test prob,10,orient,10,14,most,0,0.5892857142856158,0.39285714285711215,2
comp/test prob,15,orient,10,14,most,0,0.4107142857144333,0.30835962145118506,2
comp/test prob,20,orient,10,14,most,0,0.28915662650557106,0.23529411764674144,2
comp/test prob,30,orient,10,14,most,0,0.15371621621618348,0.13622754491016353,2
comp/test prob,40,orient,10,14,most,0,0.08860759493670878,0.08139534883720921,2
comp/test prob,50,orient,10,14,most,3,0.053571428571428624,0.05000000000000006,14
comp prob,none,orient,10,14,most,3,0.9964189184086603,0.4982927342213024,3
barinel,none,orient,20,0,most,5,0.03892464893373955,0.04167053514516391,2
comp/test prob,00,orient,20,0,most,0,1.0,1.0,0
comp/test prob,05,orient,20,0,most,0,0.5918032786886549,0.681132075471816,0
comp/test prob,10,orient,20,0,most,0,0.24545454545454531,0.32399999999999984,0
comp/test prob,15,orient,20,0,most,0,0.11422924901162605,0.1596685082869853,0
comp/test prob,20,orient,20,0,most,0,0.060377358490526556,0.08648648648643151,0
comp/test prob,30,orient,20,0,most,0,0.02139737991267353,0.031210191082816495,18
comp/test prob,40,orient,20,0,most,0,0.008955223880612265,0.013138686131409064,18
comp/test prob,50,orient,20,0,most,0,0.003999999999999999,0.00588235294117647,18
comp prob,none,orient,20,0,most,2,0.2489755867384591,0.24907953139889816,0
barinel,none,orient,20,1,most,8,0.12459927294182106,0.0703578525859877,8
comp/test prob,00,orient,20,1,most,0,1.0,1.0,0
comp/test prob,05,orient,20,1,most,0,0.6592317224284447,0.6378896882490266,0
comp/test prob,10,orient,20,1,most,0,0.46685878962559396,0.433155080214156,0
comp/test prob,15,orient,20,1,most,0,0.34904339710683285,0.3134953897736653,0
comp/test prob,20,orient,20,1,most,0,0.2708333333331772,0.23744292237426948,0
comp/test prob,30,orient,20,1,most,0,0.17461482024971883,0.1481942714821896,0
comp/test prob,40,orient,20,1,most,0,0.11819887429656524,0.0982839313573668,0
comp/test prob,50,orient,20,1,most,54,0.08130081300813022,0.06666666666666689,7
comp prob,none,orient,20,1,most,7,0.4626768226619788,0.427264792008328,7
barinel,none,orient,20,2,most,11,0.367836260458059,0.21125601983775225,11
comp/test prob,00,orient,20,2,most,30,1.0,0.5,0
comp/test prob,05,orient,20,2,most,0,0.9572122289856728,0.49707340635610864,0
comp/test prob,10,orient,20,2,most,0,0.813673469387644,0.4753218884119544,0
comp/test prob,15,orient,20,2,most,0,0.6198248367337701,0.42248340211730945,0
comp/test prob,20,orient,20,2,most,0,0.45233644859795874,0.34920634920621557,0
comp/test prob,30,orient,20,2,most,0,0.25891517599588443,0.22029654359828355,0
comp/test prob,40,orient,20,2,most,0,0.17237977805164703,0.14544319600483496,8
comp/test prob,50,orient,20,2,most,30,0.12500000000001704,0.10185185185187183,11
comp prob,none,orient,20,2,most,27,0.8482855802713355,0.4251736236792483,27
barinel,none,orient,20,3,most,5,0.48929071855224704,0.26535874620679256,0
comp/test prob,00,orient,20,3,most,41,1.0,0.5,0
comp/test prob,05,orient,20,3,most,0,0.8332799246938098,0.49289771885867106,0
comp/test prob,10,orient,20,3,most,0,0.663270408801062,0.4485163581029467,0
comp/test prob,15,orient,20,3,most,0,0.478420339630828,0.3590872461700343,0
comp/test prob,20,orient,20,3,most,0,0.31798351914725254,0.25545171339590966,0
comp/test prob,30,orient,20,3,most,0,0.1283735748703569,0.1090984358567229,5
comp/test prob,40,orient,20,3,most,0,0.0525586459467035,0.04531490015357016,16
comp/test prob,50,orient,20,3,most,41,0.02226720647773496,0.01929824561403637,47
comp prob,none,orient,20,3,most,0,0.9253803490168685,0.47511913683549684,0
